Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.00821159,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.014591589999999998,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job0
0.03449612,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job1
0.040876119999999995,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job1
0.07434287,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job2
0.08072287,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job2
0.10680487,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job3
0.11318486999999999,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job3
0.1140171,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job4
0.12039709999999999,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job4
0.14330985,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job5
0.14700001,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job6
0.14968984999999999,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job5
0.15606984999999998,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job6
0.22551234,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job7
0.22776769,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job8
0.23189234,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job7
0.23758907,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job9
0.23827234,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job8
0.24465234,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job9
0.24624081,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job10
0.24784703,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job11
0.25227115,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job12
0.25262081000000003,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job10
0.25369781,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job13
0.25900081,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job11
0.26538081,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job12
0.27176081,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job13
0.27683504,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job14
0.28321504,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job14
0.29123179,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job15
0.29761179,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job15
0.31386045,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job16
0.32024045,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job16
0.33569136,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job17
0.34207136,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job17
0.34311961,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job18
0.34949961,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job18
0.40180538,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job19
0.40818538,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job19
0.45369018,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job20
0.46007018,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job20
0.4680884,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job21
0.4744684,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job21
0.47884808,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job22
0.48263624,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job23
0.483996,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job24
0.48522808,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job22
0.49160808,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job23
0.49798808,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job24
0.52104425,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job25
0.52297117,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job26
0.52638928,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job27
0.52653146,3,4,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job28
0.52742425,3,3,0,InvocationType.INVOKE_JOB_COMPLETED,[],job25
0.5338042500000001,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job26
0.5383921400000001,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job29
