Time,queue_length,load,Running Jobs,Invocation Type,Allocated CA Nodes,Job ID
0.01507464,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job0
0.02145464,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job0
0.03375762,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job1
0.04013762,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job1
0.06524404,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job2
0.07162404,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job2
0.08326591,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job3
0.08964591,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job3
0.1154025,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job4
0.1217825,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job4
0.12435694,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job5
0.13073694,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job5
0.1321946,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job6
0.1385746,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job6
0.15781955,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job7
0.16419955,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job7
0.18218684,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job8
0.18856683999999999,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job8
0.1910779,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job9
0.1974579,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job9
0.22607255,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job10
0.23245255,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job10
0.23706335,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job11
0.24344335,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job11
0.25029003,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job12
0.25191988,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job13
0.25667003,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job12
0.26305003,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job13
0.30356335,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job14
0.30994335,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job14
0.31428582,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job15
0.32066582,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job15
0.32683699,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job16
0.33321699,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job16
0.34867891,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job17
0.35505891,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job17
0.36047992,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job18
0.36489616,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job19
0.36638526,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job20
0.36685992,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job18
0.37323992,1,1,0,InvocationType.INVOKE_JOB_COMPLETED,[],job19
0.37961992,0,0,0,InvocationType.INVOKE_JOB_COMPLETED,[],job20
0.38487171,1,1,0,InvocationType.INVOKE_JOB_SUBMIT,[],job21
0.38540321,1,2,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job22
0.38782834,2,3,1,InvocationType.INVOKE_JOB_SUBMIT,[0],job23
0.39125171,2,2,0,InvocationType.INVOKE_JOB_COMPLETED,[],job21
